station_id,station_name,timestamp,latitude,longitude,elevation_m,temperature_c,pressure_hpa,relative_humidity_pct,pressure_type,is_injected,scenario_id,scenario_type,target_class,fault_type,injection_magnitude,missing_t,missing_p,missing_rh
INI0000VIJO,JODHPUR,2023-01-06 21:00:00,26.2511,73.0489,218.5,11.6,1020.9,43.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-06 21:00:00,30.3167,78.0333,682.0,7.5,1020.6,99.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 00:00:00,28.5845,77.2058,214.9,6.2,1022.7,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 00:00:00,26.2511,73.0489,218.5,11.0,1020.4,48.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 00:00:00,30.3167,78.0333,682.0,7.0,1019.2,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 03:00:00,28.5845,77.2058,214.9,6.2,1024.0,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 03:00:00,26.2511,73.0489,218.5,11.0,1022.5,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 03:00:00,30.3167,78.0333,682.0,6.6,1012.5,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 06:00:00,28.5845,77.2058,214.9,11.0,1024.3,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 06:00:00,26.2511,73.0489,218.5,19.4,1022.3,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 06:00:00,30.3167,78.0333,682.0,18.2,1019.2,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 09:00:00,28.5845,77.2058,214.9,15.2,1020.9,59.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 09:00:00,26.2511,73.0489,218.5,25.6,1018.5,29.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 09:00:00,30.3167,78.0333,682.0,22.0,1015.6,45.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 12:00:00,28.5845,77.2058,214.9,14.2,1020.1,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 12:00:00,26.2511,73.0489,218.5,24.8,1017.4,44.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 12:00:00,30.3167,78.0333,682.0,16.0,1017.2,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 15:00:00,28.5845,77.2058,214.9,8.4,1022.4,89.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 15:00:00,26.2511,73.0489,218.5,18.0,1019.6,59.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 15:00:00,30.3167,78.0333,682.0,10.6,1020.2,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 18:00:00,28.5845,77.2058,214.9,6.5,1022.0,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 18:00:00,26.2511,73.0489,218.5,17.8,1019.9,43.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 18:00:00,30.3167,78.0333,682.0,8.6,1020.6,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-07 21:00:00,28.5845,77.2058,214.9,5.5,1020.0,99.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-07 21:00:00,26.2511,73.0489,218.5,17.0,1019.4,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-07 21:00:00,30.3167,78.0333,682.0,7.7,1018.5,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 00:00:00,28.5845,77.2058,214.9,6.6,1019.6,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 00:00:00,26.2511,73.0489,218.5,13.0,1018.3,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 00:00:00,30.3167,78.0333,682.0,7.2,1018.0,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 03:00:00,28.5845,77.2058,214.9,5.0,1020.6,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 03:00:00,26.2511,73.0489,218.5,12.6,1020.3,61.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 03:00:00,30.3167,78.0333,682.0,8.6,1018.2,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 06:00:00,28.5845,77.2058,214.9,8.6,1021.6,89.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 06:00:00,26.2511,73.0489,218.5,21.2,1020.0,44.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 06:00:00,30.3167,78.0333,682.0,19.7,1016.4,44.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 09:00:00,28.5845,77.2058,214.9,18.0,1017.8,55.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 09:00:00,26.2511,73.0489,218.5,27.4,1016.4,33.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 09:00:00,30.3167,78.0333,682.0,23.2,1012.6,43.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 12:00:00,28.5845,77.2058,214.9,15.5,1017.8,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 12:00:00,26.2511,73.0489,218.5,25.2,1015.7,45.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 12:00:00,30.3167,78.0333,682.0,16.6,1015.3,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 15:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIJO,JODHPUR,2023-01-08 15:00:00,26.2511,73.0489,218.5,17.2,1018.3,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 15:00:00,30.3167,78.0333,682.0,10.4,1018.4,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 18:00:00,28.5845,77.2058,214.9,7.5,1020.7,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 18:00:00,26.2511,73.0489,218.5,14.6,1018.5,78.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 18:00:00,30.3167,78.0333,682.0,8.5,1020.5,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-08 21:00:00,28.5845,77.2058,214.9,5.6,1019.3,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-08 21:00:00,26.2511,73.0489,218.5,14.0,1018.3,76.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-08 21:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIDD,SAFDARJUNG,2023-01-09 00:00:00,28.5845,77.2058,214.9,7.2,1020.0,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 00:00:00,26.2511,73.0489,218.5,12.2,1019.0,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 00:00:00,30.3167,78.0333,682.0,7.2,1019.8,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 03:00:00,28.5845,77.2058,214.9,8.2,1022.2,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 03:00:00,26.2511,73.0489,218.5,12.2,1021.2,77.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 03:00:00,30.3167,78.0333,682.0,8.4,1020.8,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 06:00:00,28.5845,77.2058,214.9,10.4,1022.8,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 06:00:00,26.2511,73.0489,218.5,24.2,1020.6,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 06:00:00,30.3167,78.0333,682.0,19.6,1018.1,55.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 09:00:00,28.5845,77.2058,214.9,18.4,1019.3,66.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 09:00:00,26.2511,73.0489,218.5,27.4,1017.6,35.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 09:00:00,30.3167,78.0333,682.0,23.0,1015.5,38.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 12:00:00,28.5845,77.2058,214.9,15.0,1018.9,81.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 12:00:00,26.2511,73.0489,218.5,26.4,1016.6,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 12:00:00,30.3167,78.0333,682.0,17.5,1016.3,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 15:00:00,28.5845,77.2058,214.9,12.6,1020.5,86.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 15:00:00,26.2511,73.0489,218.5,18.6,1019.1,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 15:00:00,30.3167,78.0333,682.0,12.8,1019.0,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 18:00:00,28.5845,77.2058,214.9,11.2,1021.2,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 18:00:00,26.2511,73.0489,218.5,17.6,1019.6,58.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 18:00:00,30.3167,78.0333,682.0,10.2,1019.5,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-09 21:00:00,28.5845,77.2058,214.9,9.6,1020.9,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-09 21:00:00,26.2511,73.0489,218.5,16.2,1019.7,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-09 21:00:00,30.3167,78.0333,682.0,8.8,1018.2,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 00:00:00,28.5845,77.2058,214.9,7.7,1020.3,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 00:00:00,26.2511,73.0489,218.5,14.6,1019.0,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 00:00:00,30.3167,78.0333,682.0,8.6,1018.3,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 03:00:00,28.5845,77.2058,214.9,8.2,1021.4,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 03:00:00,26.2511,73.0489,218.5,14.6,1020.8,56.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 03:00:00,30.3167,78.0333,682.0,8.6,1019.9,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 06:00:00,28.5845,77.2058,214.9,11.6,1021.3,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 06:00:00,26.2511,73.0489,218.5,23.6,1020.4,39.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 06:00:00,30.3167,78.0333,682.0,21.0,1017.7,48.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 09:00:00,28.5845,77.2058,214.9,17.0,1017.6,61.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 09:00:00,26.2511,73.0489,218.5,27.4,1016.8,30.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 09:00:00,30.3167,78.0333,682.0,24.0,1012.8,43.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 12:00:00,28.5845,77.2058,214.9,16.7,1017.1,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 12:00:00,26.2511,73.0489,218.5,26.0,1015.7,45.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 12:00:00,30.3167,78.0333,682.0,18.0,1014.1,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 15:00:00,28.5845,77.2058,214.9,10.2,1018.5,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 15:00:00,26.2511,73.0489,218.5,17.2,1016.8,65.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 15:00:00,30.3167,78.0333,682.0,11.2,1016.3,88.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 18:00:00,28.5845,77.2058,214.9,8.0,1019.2,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 18:00:00,26.2511,73.0489,218.5,14.8,1017.2,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 18:00:00,30.3167,78.0333,682.0,9.2,1017.4,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-10 21:00:00,28.5845,77.2058,214.9,6.4,1018.8,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-10 21:00:00,26.2511,73.0489,218.5,14.2,1015.2,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-10 21:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIDD,SAFDARJUNG,2023-01-11 00:00:00,28.5845,77.2058,214.9,6.0,1016.5,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 00:00:00,26.2511,73.0489,218.5,11.2,1014.7,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 00:00:00,30.3167,78.0333,682.0,7.7,1014.8,98.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-11 03:00:00,28.5845,77.2058,214.9,7.8,1016.5,100.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 03:00:00,26.2511,73.0489,218.5,10.4,1016.7,75.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 03:00:00,30.3167,78.0333,682.0,8.6,1015.3,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-11 06:00:00,28.5845,77.2058,214.9,12.6,1016.7,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 06:00:00,26.2511,73.0489,218.5,22.8,1015.4,37.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 06:00:00,30.3167,78.0333,682.0,14.7,1013.6,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-11 09:00:00,28.5845,77.2058,214.9,18.4,1012.3,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 09:00:00,26.2511,73.0489,218.5,27.0,1010.9,26.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 09:00:00,30.3167,78.0333,682.0,14.8,1011.1,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-11 12:00:00,28.5845,77.2058,214.9,17.6,1011.7,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 12:00:00,26.2511,73.0489,218.5,26.0,1009.6,32.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 12:00:00,30.3167,78.0333,682.0,12.5,1011.5,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-11 15:00:00,28.5845,77.2058,214.9,12.6,1014.2,86.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 15:00:00,26.2511,73.0489,218.5,18.8,1011.7,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 15:00:00,30.3167,78.0333,682.0,10.6,1013.9,93.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-01-11 18:00:00,28.5845,77.2058,214.9,11.5,1015.3,87.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 18:00:00,26.2511,73.0489,218.5,19.8,1012.1,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 18:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIDD,SAFDARJUNG,2023-01-11 21:00:00,28.5845,77.2058,214.9,10.6,1013.7,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-11 21:00:00,26.2511,73.0489,218.5,18.4,1011.3,57.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-11 21:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIDD,SAFDARJUNG,2023-01-12 00:00:00,28.5845,77.2058,214.9,10.7,1012.5,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-01-12 00:00:00,26.2511,73.0489,218.5,14.4,1010.4,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-01-12 00:00:00,30.3167,78.0333,682.0,9.5,1013.1,97.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
